#OTU ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120
Lactococcus lactis PLC301.7	0	0	0	4759	3609	778	4893	747	473	26870	519	4452	13292	2707	0	7555	4233	1326	4006	0	647	1434	541	5322	993	0	799	555	15575	695	3891	11484	1419	2673	1410	5030	683	4352	0	8285	2856	2705	3493	669	920	5732	0	1418	1654	2110	1896	1199	2199	2898	0	4012	511	570	2931	0	8710	1216	2080	1770	1759	0	2558	2846	2027	677	0	9061	3513	2419	642	0	6876	4066	0	2369	0	0	0	0	0	1641	3703	7047	8520	0	10542	5533	4216	0	2726	0	1784	3603	3897	1898	0	1245	2833	640	17936	3037	5760	1805	1361	5216	0	0	3955	8457	1881	0	3693	604	0	1731
Hominisplanchenecus faecis PLC304.6	33285	0	10571	21831	58975	15030	80495	0	12210	163662	70265	37124	34653	15981	43048	45988	97908	98132	165846	84337	3921	48280	13235	176542	22688	20033	9321	19939	45776	127560	10051	67607	31551	19626	34537	67481	67364	43209	10268	33475	27290	38124	76350	68483	96210	193667	12401	17700	17594	61079	3326	36085	25342	21893	51659	29580	52375	7459	37479	2566	379136	53924	66089	41173	35434	23770	17631	46473	12613	25879	20118	15974	95485	5108	118861	8014	68528	100647	1646	5613	468	37802	16603	12230	20890	11674	50535	100152	167621	9541	17248	717	230135	0	32980	205697	27589	29679	168276	131008	0	39450	251255	33962	356585	20618	373917	34547	56426	158027	15754	2591	17997	16777	6352	94708	75107	1867	11720	127539
Eubacterium_G ventriosum PLC310.16	53577	0	27290	16164	46528	4320	3037	0	1854	1837	13964	2268	15623	6281	16835	3805	31383	0	11936	1978	0	9650	0	11737	11913	6885	0	37460	13968	2885	0	18394	16695	52129	0	4128	9587	594	0	13696	0	4804	34908	17319	1748	5937	7063	2252	3042	18141	1504	2093	31368	21593	12514	60721	90154	936	21315	3715	6559	219255	17951	2773	18094	10563	35886	32018	7545	15304	632	3103	5206	0	3153	542	17469	2568	1746	0	0	11750	2796	0	0	11365	9081	62266	3995	846	4864	30770	9461	0	1031	0	2827	13961	9743	1047	2195	14169	9326	42631	40831	0	24923	5858	3910	18984	2521	1143	2053	4287	2917	1870	9982	0	0	11566
Ligilactobacillus salivarius PLC310.24	45841	72892	40323	49488	47982	37640	63266	25821	26061	82596	57034	150367	46974	26858	0	52355	34835	60923	58276	75857	12182	32900	35679	35126	19404	37534	33746	27951	39428	14157	39323	77638	20705	41182	22808	32454	41890	39312	26542	25172	14222	63045	26816	21714	27518	0	625	25461	46893	49566	21110	34625	168413	34133	35164	29177	46262	25248	11597	22929	30906	3123596	32867	64255	19031	35873	66636	37706	16497	46701	19003	23535	26843	429772	35408	23598	56411	36025	27555	45512	105510	43626	9726	77695	39492	45628	17154	83537	40386	31384	31456	14928	46181	30127	38109	53186	40610	9790	93700	64269	28570	35754	34932	43638	61837	34586	34110	42569	25822	27475	147830	26603	21000	13964	35085	56533	47982	43590	45452	24050
Lactobacillus paragasseri PLC310.7	0	596	2820	2114	9312	4534	2746	0	4843	1364	4913	11270	3062	677	2349	3074	3321	3841	2222	3810	1647	3855	3374	5617	10272	861	499	1851	15577	5052	8583	2375	0	8300	0	3594	3625	966	2758	7083	2537	1973	8658	0	0	2945	0	2450	2640	0	0	7708	8057	3908	1463	5347	555	3711	2742	433	4546	1304083	2151	2546	3730	1659	6353	1483	4836	534	2664	3002	0	7596	0	0	2865	2779	1608	3846	1102	28999	2233	1187	2001	2624	1171	1706	5432	770	9049	18010	3809	0	1224	2679	1550	882	7721	13046	1219	2884	1596	1044	3626	873	3361	4622	5053	5903	14078	91538	754	0	0	1004	4330	0	2119	786
Bacteroides fragilis_A PLC311.34	36083	99298	20572	2158	19912	42039	38332	7496	0	1472	0	92524	0	24474	1370	10555	31041	73911	18338	23175	0	4711	29398	7965	0	0	3879	1308	100879	71904	14135	11874	20588	2058	42204	22759	8835	5555	5883514	930	15889	355676	23677	5200	0	34203	0	2767	29291	7138	376931	7651	28830	21800	9160	8529	31969	48119	1055	0	0	25967	23737	8523	4717	53757	34252	69701	1278	100486	1372711	0	0	118281	4830	2395	6819	8761	0	0	29703	0	4616	23668	6849	52787	1481	0	1872	3358	48560	0	7562	4921	0	10248	10713	13003	19632	34294	34125	6160	5158	7980	5655	11757	9977	7691	12062	48539	0	0	267532	18747	0	3118	4895	195924	31011	0
Lachnospira sp000436475 PLC313.4	2763	0	683	3553	3506	988	1307	1024	11411	2067	53347	13634	14144	669	5335	2276	1190	2237	0	3143	0	0	0	54602	1181	885	2374	2598	1391	651	0	1134	957	893	1811	5700	0	1650	0	3416	1038	4657	3950	1500	12792	2859	12220	4228	445	11412	0	2515	16881	2515	94623	1526	4000	0	2430	0	1269	8082	4648	296444	12876	1320	9050	2721	4232	0	0	1108	717	0	35321	127095	1482	59564	0	0	0	1614	0	0	1353	3062	2063	2283	14299	0	1834	0	686	0	2260	5764	2617	38355	1887	1469	0	1813	1046	899	2923	560	1732	0	2799	2100	0	0	707	2015	2269	6820	2676	0	1625	5812
Dialister succinatiphilus PLC314.18	18502	60892	19441	10474	24393	11857	7729	26496	4417	10596	22659	43091	0	20214	5541	24089	18010	37145	18380	46398	1902	14688	25238	25935	10585	31083	24142	8301	25039	3612	12356	30026	14710	12737	0	26285	39622	4646	15839	11205	5933	15137	43149	25402	7874	14187	11782	2338	28843	22254	12554	15401	10405	22181	8354	10240	20268	6240	13307	1390	15902	12994	15031	20485	44230	22565	10593	84235	31943	24968	34236	5480	12288	1152	5826	9964	24082	28222	2539	4765	48471	4916	4355	48500	6843	47099	24638	11263	37710	38234	17982	2006	34713	7844	25632	35887	20819	28660	58547	48712	10425	27773	20164	12446	10790	15826	12337	34996	16858	27682	7330	6713	11544	10326	5986	13003	12697	22923	27739	12806
Prevotella copri_A PLC314.24	79702	0	32288	33526	50736	111976	5153	23806	6084465	26742	141467	57244	1028754	42273	57264	30137	49549	339829	93289	55724	0	91685	126923	12691	1948063	117641	145062	279844	113256	36097	101600	654079	56031	36182	0	76715	56195	7254	77653	32627	43810	110499	50809	25146	6817	0	274380	15378	162944	140911	57941	58993	257021	32964	93424	98187	90153	101157	42251	22747	145185	77603	48922	152939	77085	141831	314329	386909	2556853	61161	52481	0	328795	28742	28128	25825	1201685	858201	36500	19414	57821	27990	16390	4491	53169	13717	72620	971	73503	60238	99027	8778411	26722	23964	14910	75573	99012	41830	145199	167056	1990681	913082	44061	6020	34951	60143	51595	22539	75872	69407	2578177	40578	160556	33645	25854	1680695	212236	600575	177369	2157047
Fimenecus sp000432435 PLC315.12	166871	0	23304	4527	42151	20037	59813	0	0	7299	40884	1208	0	27138	21096	38207	56825	272880	47532	83326	0	15383	4371	42612	10408	36583	0	45313	43712	43247	132724	3603	18764	29313	724513	41705	1144006	19841	78974	28957	12316	27447	30116	59099	10350	29407	122762	30558	115091	42659	6766	14454	5902	16843	32614	17238	162164	14145	31554	0	63310	19943	2055	33867	4935656	32855	58677	77321	0	43683	16366	33374	30871	3016	31186	18017	27525	47249	0	633	0	7577	20591	8596	10004	17688	21628	67057	6916	0	32866	1060	8625	37478	11227	74283	1841	41496	53282	100133	4221	27678	32705	51747	79437	9272	0	33146	31475	23010	39922	30132	33429	38432	10921	6637	879915	6495	64638	517162
Prevotella sp015074785 PLC315.29	78919	200212	183901	77071	123337	56190	104163	101642	523454	105206	180090	355556	331454	339588	31389	112945	97837	215384	191572	126209	155608	100336	234378	43640	0	534918	92006	1628797	83041	200404	146788	141263	80388	145912	0	114666	93197	70693	138065	38440	117904	132656	125590	150131	174388	67873	2047242	115783	237044	117315	209861	70236	0	261076	144062	938956	66099	431101	37627	139798	54768	100536	132794	93299	2536411	108978	0	360232	571753	49051	184105	41358	207165	3520	73279	142957	82286	787029	191168	116168	245871	22443	46464	528629	199540	616838	68637	93018	68383	29624	216663	733795	103939	233333	80472	158551	284348	173128	124820	187780	1265310	403375	133957	135010	54554	243542	195136	128396	102898	143633	396137	220276	242548	62231	282523	192628	141098	480628	610813	186562
Veillonella parvula_A PLC317.3	2433	33994	5241	25584	12138	8673	6572	3358	4075	187678	88882	8458	5739	7659	15705	25276	24944	3509	39861	7360	8459	10493	20603	10336	13568	8359	4418	3537	1344	18891	13801	7293	2970	18480	3440	20643	9413	2953	4620	10532	8126	3516	5705	15743	3544	21740	37500	4956	64609	5586	28542	4875	4261	4771	20329	5346	5852	21184	4328	343169	5197	14079	5216	13186	4893	71904	4487	7103	21895	3179	10966	12942	0	102864	9110	1787	14048	8460	338374	5129	49641	10332	0	4255	646	14437	5049	25412	7548	4174	18549	8472	4890	10310	6818	3056	11221	4940	1451	40495	28771	9614	11178	44361	6582	32277	2308	7711	30471	45778	2223	50546	1770	4629	1149	8729	26581	0	28880	4058
Enterocloster clostridioformis PLC317.6	8954	21330	18104	42476	7011	22908	11271	5140	1730	6052	10636	138992	5417	49192	9845	22727	9304	49526	14492	33676	0	72638	79115	7191	3206	17738	6872	4322	11574	48175	66879	23866	49797	16213	10472	13692	7508	11724	89456	4723	799242	39051	11896	4559	6331	107810	1464	53816	61860	15181	485295	87144	11669	4336	5037	7388	19577	190029	4443	0	57811	15766	55462	8890	4817	28919	9680	5340	3904	6366	139587	3903	4087	22014	6815	865	15956	14648	0	1777461	13779	914786	7686	89478	1328	40938	7304	4533	32096	96938	73773	2197	23714	72258	7246	21607	18264	55720	4190	7781	0	9216	14337	117752	3461	220443	44879	18861	40862	311394	4253	36665	8161	53146	12244	9687	19775	64848	313892	6084
Agathobaculum butyriciproducens PLC320.16	106074	292354	104846	11319	52459	13232	0	0	3698	1910	161358	82561	36750	308637	17580	45730	14963	73614	75841	124544	0	122456	286928	37197	44924	529947	65421	6436	82203	25830	37043	5755	20867	42156	17500	38431	39372	0	83790	11087	0	24197	65805	17496	0	27856	0	0	200254	77304	150860	68640	71888	157791	57161	9147	76988	408011	6801	0	521	77582	55349	66684	58225	33768	50394	129820	14871	32029	66461	0	7147	2560	59664	0	27844	43282	0	124027	404275	1602	9967	541687	18557	654169	8679	0	45228	132613	161970	0	0	2341	0	73553	256502	144998	11301	61472	0	56971	74585	129924	8524	136384	47994	94182	19281	120864	25456	34401	2217	13452	1432	46480	30137	91862	75629	51886
Prevotella copri_A PLC321.29	71332	37552	70738	24240	96288	25761	3365	62473	3802552	16438	41699	44633	1326632	160572	106879	48994	67212	27044	34059	48389	0	94837	86660	59749	1031658	111502	157655	245564	90999	32490	160612	544226	18995	55176	389219	39658	99253	28789	129684	12473	27259	62321	96398	47681	10706	66393	382071	20921	43503	141856	85389	114066	3587695	45692	45984	183756	63518	125577	57757	0	166921	74044	51813	55195	123079	58673	3772245	291036	1609137	76011	55496	38020	362620	80541	52661	20182	1117182	993430	0	0	108735	63695	32496	179515	60847	60337	71026	29108	61651	79956	130241	4732994	60644	33990	38403	52556	32319	70292	115717	65592	1607405	557812	28416	27159	34193	103208	251193	87889	44499	106946	1998898	55163	80251	57519	4805	990132	153946	392630	246226	1526042
Alistipes_A indistinctus PLC321.7	86910	0	14267	4691	25146	19541	0	8443	0	6834	14984	21012	2098	28289	6445	903	2961	134195	36315	19761	0	10025	28616	3613	0	48183	20655	30158	17791	978	41430	20132	72579	19289	10243	14463	24385	0	9773	5201	3884	92704	35130	26497	1605	0	0	3429	55776	6989	28944	45136	181024	16161	7863	21252	84351	30446	4954	0	0	24786	31037	4907	96175	28027	301019	30705	0	18325	7539	0	0	1420	2260	6246	18741	5317	1242	1762	12937	4687	4494	7324	36304	6417	6469	0	14587	83474	11486	0	11309	11483	3205	12518	4563	8466	17281	37780	0	13411	4776	0	7315	22066	8066	5306	184030	639631	0	12908	69075	22918	1234	8929	323764	6194	13121	2076
UMGS1071 sp934476545 PLC322.25	0	623	1387	2670	0	1150	0	1084	994	6848	14947	2696	5321	0	3672	1367	13643	868	2165	1642	0	2205	481	2229	14666	3126	578	5817	868	0	0	5941	2791	1435	25576	2118	5717	2602	0	1713	0	34186	2402	67638	0	1124	5299	731	888	3260	0	13711	697	1981	1784	2318	1290	0	66539	0	394	531	13465	0	15133	1199	962	4581	2225	3815	1951	0	3338	1331	5553	4647	15747	20436	0	0	0	5987	1235	1901	1836	0	80917	0	3599	2074	1523	1469	6767	6009	24001	2573	0	2802	2027	17277	14983	8967	853	3874	6503	2757	8306	4596	88439	2641	0	0	1189	23682	1234	0	1225	880	949	28175
Escherichia coli PLC327.16	20502	78135	5688	2439052	4231	331131	29383	23768	52969	3599983	840282	27152	49028	92805	20189	16954	72964	14517	44913	134113	818773	50164	162160	36510	68916	53686	14001	121592	15909	1239859	3135428	20297	369070	2161166	42642	368372	26858	1906993	118163	0	6759027	7215	2563	225528	3925974	95168	157963	998870	83405	183946	23641	4153	20925	2856443	2205221	35332	8428	63926	0	11026148	1188785	13471	49384	0	143420	14251	0	5590	46755	84280	9972898	70444	878716	0	0	71699	123745	718360	12985539	0	41047	39519	1226	10081	2301485	80351	0	78880	15936	355223	0	0	42284	0	84968	252005	167180	45320	139934	50723	45398	1135370	0	0	115324	4774	177079	19623	220695	421072	0	362813	3449041	512584	8697506	3376762	2811	700659	105280	5945
Blautia_A wexlerae PLC328.3	0	11913	22909	63086	0	61949	3117	23981	12250	39912	78984	50762	19613	62793	94545	1566134	101965	0	115128	22890	35784	76112	44464	778608	93809	18680	5194	0	17991	154832	0	356507	336146	129320	35325	169446	28405	0	0	550677	128308	7298	130340	159416	0	71775	485	717334	406891	30282	14620	113239	25481	27067	9527	21702	0	34728	132589	0	239859	19483	0	88783	132687	16485	14287	51820	15067	25446	0	842453	135324	26269	44667	581	20050	9257	0	137694	19076	67374	25965	0	3857	9875	83373	114457	119164	271480	0	651	74297	0	33750	31364	9236	75644	108319	95060	34949	7265	99136	268119	463114	451327	69789	310385	39048	74014	483563	12099	29340	25150	8821	4253	21704	25368	18545	4257
Faecalibacterium duncaniae PLC331.28	5486	0	55039	48469	54976	0	11739	34413	359347	166958	20643	2738	154587	2401	51626	50655	828822	0	37543	596783	0	1409362	5049	119774	451890	4244	2756	60553	140724	98880	510728	155561	7668	0	68975	459636	177774	73786	9037	64576	5170	13600	194809	460964	40487	184000	121077	0	572	284964	0	42631	116937	138015	329309	33615	16490	0	15895	0	134595	108051	373286	17305	82592	219271	82162	108895	316672	56554	43586	11735	622933	16005	288686	0	249760	211537	0	0	0	13157	34924	0	28930	0	30248	151086	5768	10514	1139	15055	240408	4532	555571	96817	403711	15569	305901	98095	0	265624	865035	5920	567321	0	183163	3380984	107113	339972	50217	114323	47520	39688	76184	164643	585326	46606	136796	229549
Blautia sp000432195 PLC332.10	2656	1258	2106	5433	3907	4517	4606	0	1201	1129	5031	3566	5765	1232	9235	9865	1096	689	1729	1946	1940	2463	1116	3641	1350	667	758	0	1706	1095	2360	3596	18797	1623	1410	2966	3033	3331	604	8057	1971	4046	2532	3234	1469	4019	0	10748	28824	3368	1490	2976	5845	753	1363	3961	3430	1037	3946	0	2641	1853	1755	970	2985	1292	6033	3939	1202	800	1133	5042	1899	342588	2761	0	1309	2502	0	3204	2255	7882	5498	2748	0	1477	3794	2868	29370	1612	613548	1376	1995	1511	2199	4659	1340	3361	4225	2805	1063	2530	2193	77373	9687	4104	2035	1700	0	3908	1928	523	5303	2535	2000	936	0	1074	2237	1772
Rothia mucilaginosa_B PLC332.9	608	0	1261	3681	5424	447	9373	7770	8197	24167	5507	18008	29186	1067	3631	8380	10646	0	3409	6177	1099	7999	1297	1064	3509	0	487	1802	1418	3621	4840	9121	593	2918	4483	2948	3458	4913	895	136763	536	1355	1666	3054	2181	2558	3561	911	427	7178	3062	4567	3227	3543	1632	1985	1532	546	6415	947	811	3928	2646	3903	1282	1857	2287	2592	5078	3023	869	8719	6430	210318	1431	0	6300	1986	3800	3483	1466	6177	1675	7418	1367	2740	7825	14916	37943	7434	4235	58254	10496	921	12012	4615	6631	0	10392	7158	1133	1923	26263	2163	2564	1855	8007	2524	2232	2176	13400	4672	2696	2567	6160	1903	47630	6683	1336	6206
Negativibacillus massiliensis PLC333.9	4839	0	3232	4993	10258	61341	6066	10088	5886	12322	16115	15193	13301	0	14738	4190	2759	3330	9337	31431	1814	24235	8560	5894	21872	16630	2635	2374	0	3407	16101	24492	10085	10948	6511	15814	21602	12824	0	15106	7726	9905	67167	12528	77136	10261	4766	0	5981	7654	0	139285	9159	2109	10465	6313	9872	523	8538	0	5986	7417	45521	0	1471	12149	7094	18215	14390	5518	2446	5368	6687	3489	270132	0	13204	23728	0	8689	0	6738	24036	6134	6104	7792	13488	11613	14003	7114	9365	0	16026	1336	13170	120371	16021	17102	11150	35966	0	25059	16310	3642	24412	7338	18818	15642	111938	88020	3805	4466	8228	35258	5424	40594	27670	1151	0	40281
Klebsiella variicola PLC334.15	3100	1884	0	77347	607	56148	4271	24663	6367	199341	2714	238077	17058	0	74764	98982	0	40505	2598	917	829933	1424093	4012	2874	1346	641	13491	71926	2864	20582	27039	965248	76824	616747	364985	3251	172616	7923	2210	14747	8119	0	436	0	74017	81968	0	108736	5699	952985	97926	1383	9381	20025	8207	0	5509	40935	0	721303	6254	90555	9884	11916	2089	61948	5440	0	1831	844	6209	1469	7466	0	0	77369	732	5108	1065450	256299	522	15277	28960	507138	1100	3862	0	3024	4277	4633	0	0	75645	10228	121487	1193	2574	4515	0	597	21235	99234	678	0	5998	6890	12608	0	2370	1799	78442	10449	151418	11282	320825	8211600	36054	3280	0	2905
Ruminococcus_B gnavus PLC335.1	2267	54332	5680	5322	0	574542	21188	0	1247	11016	439454	5500	4597	44156	29689	218311	2873	6497	0	16334	6331	55829	5986	0	0	0	2608	885	0	18836	13285	7509	34528	20496	9356	7245	705	106823	6540	451353	84318	0	7374	26923	0	55213	795	171550	13780	4682	204007	41781	7685	6590	743	4544	11361	57719	4418	8021	3840	5416	902	8160	3465	2572	5826	5275	924	0	6618	39253	0	0	4638	10147	13916	1027	8889	227594	119853	15293	2302	48593	0	28858	6842	36428	46790	74617	208585	107887	22605	8467	14349	15033	0	10328	19139	3747	76443	6543	4973	168517	173092	17000	1105	4218	0	12509	12306	18601	4965	2431	0	0	0	519	19719	2414
Blautia_A wexlerae PLC335.13	37419	28255	30503	99959	105488	108463	228178	16512	34995	84264	103547	247927	47332	56518	110095	691683	108952	23162	112949	52865	94885	238509	70887	277473	61309	30332	34493	27112	63574	51713	41289	221061	505295	158146	30576	270432	71790	47142	6991	935223	290694	59848	106146	311657	74228	190983	12228	783221	155563	76909	32403	365985	53248	78028	42391	54167	81423	38581	183265	9191	226007	50536	55470	109989	90700	48941	43395	65529	43148	79894	54802	32131	152455	60053	72945	14650	121076	118574	7869	144070	21168	121050	35699	117278	10838	49603	143764	313814	221311	89124	153071	22056	134583	46721	29779	95933	54171	153134	118683	145287	19764	40438	190167	301144	488437	143986	112885	486314	51825	299058	163549	16554	60637	61043	36771	42723	82175	40847	54138	32691
Gemmiger sp900540595 PLC337.24	2377	14300	7571	11152	21717	1384	60620	16195	17843	63862	11005	1104	32926	3436	16914	7074	14935	675	26856	43285	53267	11365	21378	0	43360	7628	4297	8118	15189	109986	24357	148557	11080	483257	58618	2645	25384	11248	2035	183326	46485	12756	14935	3974	46218	15288	5464	83736	862	6858	7830	30217	6936	18968	26602	6329	3597	6794	16782	97817	19077	21369	27762	2168	16698	31246	5357	25405	15161	8430	20454	127563	56613	0	215857	67434	22349	39210	116134	72990	4196	10867	158277	6932	25910	0	32890	36472	17487	133932	0	0	66189	65165	50041	62684	15877	0	74908	63410	0	60996	31496	4547	54972	4305	34905	63642	54557	17348	0	46560	219913	45472	174738	26513	35337	82201	0	31148
Ruminococcus_E sp003438075 PLC339.33	100422	0	103151	137530	58022	98593	39392	27874	15759	43972	65890	60826	37827	112122	54099	108389	138033	53716	61148	44613	3199	80185	13669	59170	32649	4664	1852	30008	49801	48144	86022	3899014	45459	40408	9824	144709	59703	32639	13882	98477	22835	30713	44232	73776	0	58181	0	49374	69139	67065	13337	76135	38037	24751	39355	41456	127798	167996	55265	0	73008	34440	36953	54632	43922	126871	32293	68541	24743	84481	39806	36249	38433	0	43125	0	35499	71882	0	26971	0	523963	0	23239	15302	8758	50044	102484	129249	19413	33710	0	23686	13868	33750	45078	36132	0	46973	41648	15272	35889	65969	64642	128725	25633	37170	57162	147263	57186	16161	7925	27774	56918	56865	26344	39207	3330	24499	12613
Ruminococcus_B gnavus PLC341.6	5177	0	6596	12544	6210	320506	50867	456	2077	8962	112788	9757	3901	3940	2297	258013	7861	5799	4716	0	1116	2503	13085	47386	26950	0	2257	17568	13959	0	4798	0	12398	1599	884	9723	0	41715	2117	151128	105639	7935	4460	6358	26237	13531	0	176542	27061	13669	183648	7191	1117	39099	3815	4773	6696	16978	524	0	4002	1580	8723	6687	0	0	431	7303	6386	5064	33035	42613	692	9417	14046	19110	13030	11193	0	190243	81410	1569	0	22595	789	25338	0	73901	19129	28842	62571	19741	0	17399	5812	7937	9085	14771	5870	805	55437	0	10308	67606	21942	19380	1529	17240	1187	10373	0	10390	0	4293	0	3879	11524	10586	0	11116
Parabacteroides distasonis PLC342.15	262489	0	507720	50217	67604	327257	2730	44509	0	21932	23074	85867	34002	181172	43373	54059	78511	178244	139762	202470	0	136600	66931	124310	41215	318470	161877	216539	695590	0	41111	249292	47825	33952	7833	112540	249092	47469	180548	0	15678	193395	263936	157789	0	0	3730	29630	164248	148545	95022	117492	37754	30341	26777	30776	210638	59510	44829	0	20556	89217	89611	10925	61368	143455	58173	370250	22416	81137	45971	14993	19225	49006	42677	39976	147638	62619	0	0	98244	3908	55179	261502	274969	124795	62625	120037	46298	56147	197773	0	58541	47184	18316	361271	18179	583306	34223	155305	0	37429	71786	152014	45684	84404	25876	72086	64756	90288	45570	14894	19472	69755	11481	53667	161232	132504	391914	35985
Escherichia coli PLC343.24	0	84200	0	314760	1456	325212	72334	16203	3633	943252	362115	15404	118700	0	21046	25615	0	0	19460	23636	667516	69770	7468	0	17490	0	0	12592	1056	2577162	196836	38483	746823	523745	54478	16240	17017	173674	4235	489	717342	3546	0	82885	2152676	92412	24340	2434028	4573	47364	41516	0	12750	147411	1624763	0	0	0	0	883106	438836	2447	72899	0	29091	0	0	0	12413	1967	171419	18987	408086	0	0	242175	6282	29689	1202841	25728	0	28454	5098	16474	2454134	0	0	24099	11841	36725	0	8338	61798	34337	56088	52006	23800	58851	29227	2085	12857	298375	3724	0	34555	646828	53239	16033	457447	47565	8963	371164	1436499	314583	3058997	888125	1030	382615	3941	3317
Mediterraneibacter faecis PLC345.1	65661	0	25634	143550	113746	209797	80387	61152	15409	97007	152911	127517	35198	130066	243144	106591	161927	12426	111623	102265	1433	152616	79569	253693	159964	25727	35462	38876	55549	52222	81511	91900	134281	100680	59310	150342	164320	127086	0	279030	26673	57570	120220	238384	51289	808680	12548	18194	95814	281537	0	58803	157551	194716	150990	61324	120520	634	169211	0	166192	78367	61640	148755	232899	106075	129985	151086	137899	10404	30888	59536	268440	53284	418020	35358	149380	249592	0	83813	0	244661	0	96268	14532	71567	179232	444471	433463	154297	212248	0	142945	35223	158886	176909	145235	71682	320634	27949	0	249339	579683	89193	432893	105944	187403	186056	195884	132496	38850	6369	132370	142333	31870	42393	193205	0	0	60357
Acutalibacter timonensis PLC346.26	583	0	1107	7965	2300	2254	13085	0	2134	5635	2347	13190	1551	2471	9486	3123	4220	0	0	4516	2345	6038	1215	4822	13130	2737	720	0	0	3472	3536	15179	3322	2305	7797	2178	6977	7566	0	3943	3017	29200	8234	30340	2051	8302	0	4717	14386	1187	0	4483	1733	5240	2518	3939	4571	608	3078	0	4646	3305	10120	0	4860	0	823	7247	4331	4515	2305	453	2426	4441	10814	0	0	4382	0	2661	0	3757	4582	1174	1117	2296	4515	6788	2962	6766	0	0	5255	1322	7556	9078	3491	7487	8005	1111	0	4440	4613	2762	13579	4178	4886	7337	15005	7586	1724	918	4343	8841	2399	4379	6088	1615	0	7464
Clostridium_Q fessum PLC349.4	3923	0	19593	17124	49743	0	12779	0	3817	11232	80613	6342	21034	0	8511	26281	0	5483	11798	32718	3292	5075	7875	23831	5933	30969	56032	19873	20355	13777	29691	7760	23844	5014	7690	14759	18531	111562	0	25704	14514	0	4141	7470	989	10297	2353	1633	20665	84168	0	0	16070	303278	1020	13823	8938	41700	10146	0	14070	7033	10227	8792	5061	19352	11489	8728	12768	0	970	4914	6678	0	15707	7855	430211	28792	0	111879	0	13597	1410	0	2488	21508	11644	74679	16026	121142	3344	61023	27778	10132	810	10408	3244	17423	14662	30675	0	56681	33477	34594	30699	26508	8030	34822	1250	41996	30928	1501	4062	3511	11216	13141	14419	687	18734	20505
Faecalibacterium prausnitzii_E PLC350.23	158748	0	99355	87404	130543	76865	70921	66767	258302	259001	69928	63020	589692	29514	95690	68545	212370	58875	1302216	1064629	35842	286060	16211	91234	172106	203615	43408	47884	82646	78853	226439	253147	34700	69805	150978	81887	169706	136813	6972	49656	135865	337972	62669	138620	601860	1376	137278	894806	22926	1416596	1356778	99683	101001	66412	143892	47004	385490	149296	152285	49212	51031	33648	139642	208457	152985	1625158	71510	1132018	667283	98416	50081	42679	538251	29529	903876	96298	2538885	78073	58850	256093	0	65769	364860	35696	275380	24312	341549	178117	49499	71451	654344	34548	2329406	40732	374154	398966	389569	70238	187204	1783470	0	268361	366453	44631	171736	40819	470592	204591	197832	80993	119919	73478	406752	83500	258964	99035	764958	117925	24651	1875609
Bacteroides uniformis PLC350.4	481732	93371	40082	37225	161690	97831	49187	72557	0	55631	188413	78840	55194	364523	102325	44176	43378	342788	237044	72876	4307	136116	46895	73144	8564	307046	171770	29131	274046	13555	117923	113319	71332	227436	11691	389146	111129	31134	47008	79781	26113	573209	110122	132166	9859	43157	0	28664	482359	107944	90875	72944	44580	345783	70220	78634	492734	406078	37669	0	45742	51085	186010	24037	129106	617304	33049	214760	29441	104808	36721	25276	12611	0	53291	10281	143420	74125	0	0	106373	39716	16464	447865	44369	93716	59925	59214	175734	44789	49007	0	117111	112744	125592	177050	230920	126701	75321	282210	0	50899	105988	78246	208606	61461	159133	109709	95804	270982	0	96727	50118	58773	18916	71214	72006	41849	141752	122785
Dorea_A longicatena_B PLC351.6	8833	12155	17536	10854	18793	50434	98921	16200	10315	22404	38521	3229	13225	34047	49508	137050	35574	5687	36647	17302	4906	50346	9038	76596	72753	11474	7230	12587	18424	3970	15115	130779	51244	33655	14459	37829	22954	34758	2501	43211	12910	12866	30387	55945	25427	103761	7519	29422	25674	65235	24448	16987	63353	78331	56944	18537	25655	0	24368	0	33979	16628	7413	38483	89150	17772	35206	29108	5212	11315	1846	21570	49152	9083	34928	2641	37205	39756	554	0	1816	83030	2098	2612	8436	18054	17353	62121	45500	30822	259143	0	52496	964	40558	34279	73053	35523	93148	37486	3255	31793	38694	127916	127569	14482	25593	69154	13425	56671	28759	7650	10862	8656	26991	11292	37634	9280	31589	38236
