#OTU ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76
Haemophilus_D parainfluenzae S53.30	7848	2419	609	8991	12250	902	1531	0	3145	1144	22905	4975	3484	1636	10259	12265	4655	3506	845	0	9383	0	0	1176	4793	0	1982	0	0	10929	3941	0	1566	6412	538	4119	503	0	5542	2857	0	5899	597	0	863	858	763	4148	14507	22430	3390	4538	13698	0	8384	0	0	1262	877	1791	4706	1541	40194	2854	5252	16787	0	1017	781	89257	1551	1513	4935	1403	765	3215
Klebsiella pneumoniae S56.12	4937699	15410	17284	187183	89514	199523	36781	0	11321	276945	372940	9328	48594	12139	2711	813	2790286	2751	74557	6396915	3672	4508860	3852585	23851	18072	14537	25810	2830416	2735623	13223	8973	15855	5361331	35119	13657453	14246	3737	21514	83897	13378	8542	0	958469	188529	8718738	1051541	14142	90256	420068	39773	25718	4258923	14335139	104428	9680329	17844665	366078	108561	144670	298147	31140	2284258	57736	13833	12541	10852	1784419	8592	92746	27546	10610	89025	5678	49753	1137947	1991628
Faecalibacterium longum S56.8	88393	29102	4327	8185	34828	73607	64667	0	0	61103	37760	13012	91483	14445	44116	35811	44770	157461	6397	23853	43183	4725	15601	39399	68912	0	68946	32331	23279	96429	9265	33765	1966	51039	0	23427	0	9040	6612	11345	10369	33405	0	0	6258	0	36162	10659	0	20121	3729	14493	4728	44297	0	0	0	19673	0	0	12874	11719	138431	47430	77842	0	0	86563	862	2517	61055	1054	61855	0	553685	87470
Collinsella S57.27	5132	30590	889	0	11696	9705	11880	0	0	17269	11429	6669	6257	26510	18206	18103	1829	11177	15850	1187	6588	8056	12512	0	22336	0	18350	1786	471	13471	6294	0	4102	30083	0	12579	0	0	10967	12382	5242	8885	0	0	5161	0	8154	6147	0	5843	7540	9183	6844	12206	0	0	0	86724	53741	4893	16259	2055	21112	7616	28054	8185	756	19916	0	12732	26063	11665	23471	3992	1026637	3547
Klebsiella quasipneumoniae S58.11	73631	14126	5670	45205	8674	34318	16437	149146	684	7097	46050	859	10132	11554	1048	0	60410	1041	8411	53251	791	74006	61048	16423	0	0	0	23858	23989	3411	1589	4858	414943	13914	229768	0	8123	17172	8488	0	1097	0	218346	15585	110061	1079210	3599	55175	113356	32167	14570	262103	153981	5818	1277133	286133	10787	26163	3536	89764	6784	522440	11701	773	0	2320	234905	1954	7569	0	0	12797	0	2156	121839	34685
Gemmiger qucibialis S58.12	5334	32723	0	23930	28569	54590	154680	1172	38979	22544	1387	26461	24443	26580	23090	2326	43730	83989	133048	51045	19278	1282	1063	4017	102637	145958	106203	62175	39682	7566	28664	276201	42451	10212	0	36476	118403	134763	23379	118348	11389	134454	15288	8598	86628	0	14811	24015	78230	23854	666773	69031	6606	255487	4653	2260	30969	7649	3165	3074	73687	166994	102154	570494	114769	40156	29828	222527	5142	522823	19809	144213	124561	63310	286984	49825
Faecalibacterium longum S58.3	4909	55371	5390	23769	27798	28131	54570	8164	0	36377	115262	5673	221125	37346	33353	29126	37067	135722	5336	1598	29062	8524	17260	7252	151426	0	295535	5982	567	177000	8532	4553	0	47005	0	50294	6958	18774	22496	15492	11505	39616	0	2708	5965	0	96231	18824	0	13235	19282	9488	0	87654	0	0	0	0	0	0	20239	37153	109943	17275	146163	14393	1504	79145	1224	44731	57373	5513	138061	32062	18164	71500
Agathobacter rectalis S59.19	175017	0	17217	0	65092	19162	73334	241322	5356	0	15421	67368	34195	10451	25526	0	264043	6945	61863	84480	13653	67320	57480	35534	46003	45135	170090	105535	79002	490	48194	58269	20595	0	0	53572	116347	67693	0	83162	73498	80990	1399	8126	47290	801	19568	13392	4124	10391	27109	30002	0	66889	10818	0	0	277565	0	12589	43201	86860	50090	93946	10788	6682	1199	342036	7773	474767	97224	66641	0	63679	5074	190660
Faecousia sp900540635 S60.10	2307	884	0	495	8133	10458	25944	0	839	1870	1688	4021	1409	992	1398	396	3858	1610	3403	4370	990	2488	1335	4274	1733	727	3279	3876	3310	0	4573	4257	22594	0	0	739	422	4934	0	231585	1001	2373	0	612	530	821	3163	421	0	495	3181	17777	0	735	1089	0	852	1826	0	0	1624	28678	2166	46563	2307	2575	0	49203	0	6007	4238	4433	705	1260	4111	3642
Anaerobutyricum hallii S61.22	81478	34313	0	4078	33950	60574	64281	0	73158	3173	47853	483	53139	38739	30256	37324	57005	13494	206694	0	222658	106819	83310	148202	64544	33599	29650	0	0	14191	2561	158536	14622	0	0	28478	94416	55788	14221	34936	15418	13357	17943	9645	23633	12999	116026	0	5007	48670	34308	18104	17361	79142	2279	0	61459	29456	5857	5138	33680	51614	0	76444	40344	71805	0	39908	21797	20586	25102	111769	63292	22627	39810	45646
Ruminococcus_C sp000433635 S61.34	0	21412	0	88986	97979	22217	36962	4389	0	3913	3960	6538	12373	25810	3872	664	21626	10442	42169	9873	12320	2365	2806	19646	34206	29948	116837	11330	8796	454	6152	74206	12875	1692	0	11929	10920	55545	0	25756	9379	26218	0	0	5150	0	7425	1755	0	14525	55282	16921	0	64996	0	0	11991	0	1427	1597	3948	45477	20647	135553	23649	7168	2286	32381	2298	64699	34111	59203	56651	23442	43954	25016
Escherichia coli S62.26	6401	13871	5050	0	24193	18601	56968	260325	40648	26816	77253	8891	377779	9953	43203	30383	6178	235301	67601	65333	21665	691308	695376	16944	31432	4906	7078	89101	82197	299471	7406	33257	104896	21490	254915	25252	0	20059	5832351	0	12484	12449	0	10024005	10118	288097	29807	574800	0	2054	7100	36309	64594	34118	219594	295086	93161	36807	0	145612	66467	46426	38215	13000	30507	761564	0	31824	89758	29096	52616	239357	25484	0	16794	6273
Ruminococcus_E sp003526955 S62.34	2625	6829	0	29754	521	8263	24739	0	52937	0	0	183871	124636	7196	0	0	1550	3187	2873	33855	0	5648	1887	44727	2531229	0	12176	28549	22254	159971	155952	17453	6285	12843	1503	2050412	68126	373639	122371	25250	14534	48713	6049	7754	8223	0	15243	75485	0	0	10331	17334	4398	59630	504	1286	0	4441	0	1732	91080	0	7606	630	2292929	18817	20090	84464	4316	162939	11880	7209	49941	492	2371	0
Roseburia inulinivorans S65.7	55811	44162	3315	56274	176888	41677	179958	65770	53031	44316	157986	65200	171047	39535	39053	176363	103567	56402	106792	89510	67793	60022	56164	259092	97782	62012	153476	73299	60746	114535	53197	83437	40942	15675	32924	154842	99301	95750	24384	210269	69347	66389	5653	12310	62791	21764	63516	32166	39901	170070	82126	54113	79934	146140	38954	28937	35617	61752	13048	3297	86810	102202	92531	270496	78804	113803	3541	74448	10960	115777	129849	92819	118541	112640	134201	91682
Faecalibacterium longum S65.8	33862	48527	3368	28940	82926	39939	40656	39829	38362	3969	122108	10626	278458	40762	0	0	82268	128108	23662	35701	0	11574	22071	3394	230981	2218	107981	22675	22070	177038	2538	10133	51995	0	65884	53237	6546	39165	3592	17629	11934	122745	32582	15801	44266	61424	100283	45374	58223	0	42012	45201	67778	33810	103285	99514	5315	66197	2694	48285	10405	57333	100166	13261	173593	8201	1171	80019	835	88751	81690	31119	48103	15868	134786	114809
Bacteroides caccae S67.19	70495	207305	33891	1786	85552	223304	363690	0	87122	521482	177838	29511	522797	223516	179332	237087	872649	1775178	72877	27364	145712	40493	50794	12334	47842	6041	15562	132047	83180	1468019	38392	24629	90747	171529	1878	214035	13117	54187	64510	594187	16590	10001	2515	1287	126241	0	43616	501082	0	158518	27260	152812	16683	73772	10907	3195	28571	237049	873754	82097	152409	146880	279967	8623	96220	30503	2409	191776	62483	136567	74555	91335	736781	572869	58002	536677
Agathobaculum sp900291975 S68.10	950	1074	1901	2072	1413	13715	3409	18206	2549	2078	0	3369	0	1489	487	0	5665	2315	34321	11243	1236	1288	1314	48148	9552	3526	4221	10994	9166	381	3997	6691	1002	1375	540	3273	1771	4058	0	1243	6795	878	0	902	4744	1028	13819	0	0	662	2259	1612	0	1960	0	0	5662	6496	8907	0	1208	2680	621	6614	5398	484	0	3896	981	1261	3728	22913	1575	29785	16799	5153
Anaerotignum faecicola S68.14	5402	29153	2406	18712	7696	18313	12180	11481	14200	25976	16558	10437	17034	21925	1652	0	30164	27891	27512	24924	4145	4501	5388	19734	6390	3432	19535	32029	23968	10192	9979	34566	7630	8693	1382	18063	22701	16277	23813	21847	15890	12841	1551	6501	19824	0	30965	22921	4992	0	52163	8614	0	25062	888	0	11572	7653	2239	1958	11441	10924	14149	41337	10009	30630	0	20189	5024	29043	21336	37774	46934	15794	48435	40152
Gordonibacter pamelaeae S68.17	2644	17688	2812	3632	3575	33482	1559	4146	1524	1748	2624	7783	0	19225	3594	3751	3639	0	44993	903	16310	2718	2301	4330	4274	13635	0	1063	1208	602	5482	31573	1658	0	0	3137	1783	42329	0	17535	22846	3145	0	1072	1072	0	14480	0	0	0	3439	1513	0	3417	570	0	2727	7259	1165	0	982	3246	1623	12873	2396	1561	0	8459	7562	8318	1336	26254	12487	5275	15055	3789
Clostridium_AP sp000509125 S68.22	6266	5765	0	9613	1569	467	0	43921	45024	5036	3886	1617	654	4615	4073	58561	2764	38290	2246	10497	1081	0	0	57763	2324	1373	1985	13259	6168	3394	1110	27137	0	0	1488	639	2066	4860	110917	1990	107004	17393	0	26784	21241	0	22794	463	801	3741	1920	674	9699	4165	0	0	5229	18283	3101	0	9483	1076	858	1958	1800	0	0	1860	0	1088	10064	1868	2144	20145	10931	2493
Blautia_A massiliensis S68.24	52097	84843	14334	2829	79853	58105	167356	2085	2695	10221	1434	124043	43459	123232	13524	847	89689	1405	70899	68711	75635	57661	40561	1370841	124765	26631	107801	61648	54279	6347	73595	86874	58222	0	0	41638	7484	191610	1735	79629	4702	26506	0	1671	8684	32457	144563	11365	0	0	35586	70114	0	127238	10169	0	73530	179640	2128	46025	4138	87717	51157	24750	66990	31196	0	48968	0	91957	3460	50745	56084	83060	545028	72498
Lentihominibacter excrementigallinarum S68.8	5550	0	2499	15932	3699	1916	8576	0	1405	1682	5130	1147	2497	0	511	0	1908	42379	5193	1954	517	2449	2453	1987	2246	551	10351	1673	2002	399	1319	5283	2616	0	572	823	45004	4099	0	1622	2340	2165	0	472	1028	0	969	51541	0	1830	1697	2913	0	3415	898	0	2854	4400	844	525	10432	2087	3848	1756	1224	1892	0	3221	2421	3961	2934	4877	2251	1787	8787	1742
Acutalibacteraceae S69.33	1140	0	1121	4647	28805	39111	15186	2531	40654	11831	637	26197	5231	0	11894	9361	11425	4760	11502	10449	4608	1071	3584	4859	8522	6401	12662	13545	9116	1472	24006	22109	14702	10235	0	6040	7977	20611	0	7563	8460	12968	863	0	9746	0	25345	0	0	1748	31748	30161	5525	14636	0	0	3914	8622	717	1798	6797	3632	18405	14014	9851	17670	735	27764	2024	30511	29981	16328	38616	0	16483	13615
Plesiomonas shigelloides S70.1	8546	0	0	0	1578	3672	3062	132204	1724	1673	8022	708	1082	0	0	0	7380	2106	4149	177733	0	10458	8715	3280	2186	0	756	60588	15509	1058	556	2185	22946	0	46406	1939	0	3588	16316	1326	1466	5142	27375	30517	15508	44747	1117	0	17782	2050	4122	10871	63724	0	53663	60127	0	2289	956	186732	0	13187	1156	1360	1318	2804	16350	3653	513	3329	3734	11272	1823	1055	2448	5322
Fimenecus sp000432435 S72.33	25713	98402	1184	22717	235906	34740	31919	4001	0	2872	83337	198385	37057	45352	37699	72639	125060	28744	35697	31493	17065	12501	26282	34553	21790	1914080	115333	32051	23280	3725	139116	68917	40729	0	0	107039	20683	20913	49211	67733	75528	36062	0	5924	18286	0	0	0	20126	127467	36002	83321	53468	64794	0	0	2482	7413	1427	2077	22924	188251	32555	19349	8341	19501	1634	33138	1192	65268	222523	40338	191043	0	44877	164568
Clostridium_AQ sp003481775 S75.14	2057	1187	605	5933	579	1099	805	1888	8830	0	1810	1209	5693	1362	0	2269	1022	2275	9243	1285	2183	1936	1996	9539	604	2797	702	1352	839	5470	637	0	0	2155	1886	540	5864	2248	7867	0	2043	661	7610	3622	1124	0	2059	0	0	1679	0	0	0	2215	0	0	3676	2241	2433	501	5728	572	993	839	965	2198	0	797	1287	788	2184	5703	899	1970	5929	557
Faecalimonas S75.32	13442	9040	4505	303072	10898	19491	43395	16284	916648	4340	26228	10035	76716	10661	4361	20975	20053	59042	28290	47267	39661	49386	38550	154538	63052	18136	65793	43026	31890	24293	6599	41036	6543	42205	5092	9920	137469	29599	12413	17531	12825	10704	18553	11330	29161	10511	116932	10788	0	13010	16634	9452	8933	62754	2213	1878	17294	52920	45961	9004	26940	20817	14404	49591	36973	280477	862	20748	40402	17262	12938	20337	19270	53808	1350471	8711
Phocaeicola dorei S76.13	8550	111757	41644	32142	49975	28481	93641	3489	11166	2167985	1759677	26639	243246	66197	336386	514033	68493	3057876	34126	18377	299069	45653	55652	26126	1658225	2297	216386	33841	30855	766657	35894	2011	51149	9239597	562	160213	16282	5220	2273559	271221	51739	63559	0	14982	215988	558	130683	4559458	424293	1223664	390165	42610	493270	29237	795	0	67795	298587	60775	2489640	2058757	194950	1472907	6911	2653656	147653	17143	131220	13887	223678	87669	40015	229830	154041	7274	44515
Ruminiclostridium_E siraeum S76.41	1432	3565	0	817	1109	12482	7998	2448	3577	6891	1183	5115	0	1624	2309	2948	742	4181	2606	1431	2823	817	444	1488	4199	0	2389	2376	1232	1693	4305	12111	1469	8253	0	0	3307	6859	4801	2663	1016	4344	0	0	6731	0	1599	716	0	5107	2002	2425	0	4958	574	0	1031	4121	691	1411	4055	6290	3363	4007	4411	2344	1144	1464	537	21700	7405	1445	607	0	5455	0
Enterocloster sp900541315 S77.4	35871	16987	3657	25047	39009	8340	32831	5240	11428	36306	6668	27920	0	21657	32695	0	43646	20357	7296	12712	26683	68143	96482	79552	77343	4752	24615	12718	9456	0	27771	497	7308	60042	1101	10880	716815	6617	47438	33812	165665	2609	492	1474	15169	2025	0	4152	16550	103169	13619	6207	0	0	7060	0	28180	9871	474	1793	55211	33882	28559	5475	43627	175803	2453	8014	20927	33848	3067	8031	47782	3605	4690	25881
Negativibacillus sp000435195 S79.34	8437	13725	650	63167	105354	31588	47820	0	4609	16052	31127	10669	28984	9619	14598	4393	89941	16694	95863	85563	24479	0	0	18863	44814	42863	65204	126990	88893	13769	7551	24730	21773	6365	0	47118	22047	37552	1028	58886	17342	42475	0	0	1218	1824	27984	0	8901	2472	225626	57048	0	36920	0	0	0	25209	0	0	6464	24663	30521	54179	34772	3420	0	74213	0	98794	39413	302175	26083	50041	73945	120489
Acutalibacteraceae S79.35	5414	7243	1405	2630	14624	26267	29496	1080	12924	33364	16327	31534	11492	4593	18498	11069	9848	16380	24833	4198	10937	0	0	7270	19596	0	14318	10373	4181	24621	30229	22036	11267	18872	0	10300	0	3117	24895	12235	7310	17513	0	1686	0	845	36064	8062	3228	5031	14086	25224	5783	39008	0	0	9787	13817	4007	8509	15418	14622	18889	21101	22940	12627	0	48977	3561	11317	22677	27878	21497	11916	14136	14768
Ruminococcus_B gnavus S81.3	103324	4400	6408	51167	5189	9515	0	12042	40455	0	47068	8597	34988	6057	0	27223	39471	6143	947	63685	578	83811	62563	79455	63563	38678	11587	77628	55013	14857	2624	3294	0	55889	168945	9960	374110	11318	131718	6895	28380	0	0	146945	3637	2653	3247	10359	173248	166598	0	2926	15817	24202	1394	63271	99089	0	477290	7091	19448	5352	0	4849	53409	266710	0	33601	96179	0	56794	0	50327	151991	53100	34639
Mediterraneibacter lactaris S84.10	0	3089	17127	0	23364	6415	68463	0	6698	51950	11433	0	2934	2709	6288	753	50799	1771	3354	9409	22680	2229	3695	45656	0	57312	0	8167	6107	1373	0	104325	41987	673	16277	4866	59989	35140	2822	3155	18233	23343	0	1170	105723	0	13103	4256	0	4150	48794	81779	636	14190	0	6500	14968	37901	40164	812	5674	184123	49071	171456	1425	0	0	73922	0	30311	182578	0	150708	0	14453	100486
Agathobacter rectalis S84.34	45119	59166	0	52212	184129	5713	126817	24487	95905	63738	18866	155017	126733	32829	64407	38501	87213	129713	124494	68393	37207	88187	88725	93529	65115	337686	118501	63077	44185	76701	127186	62475	19413	72481	0	80085	92684	80446	50695	295017	145999	273938	1074	0	90096	1571	16912	45359	43977	16993	0	49794	24843	204028	14217	0	0	48364	2314	15639	103787	91704	96653	604	90437	73077	9889	148465	14199	70482	53103	106974	84435	91025	33817	110715
Phocaeicola massiliensis S86.10	17502	27531	2089	0	80094	68019	206445	27496	33350	339968	3756260	6094	52535	11206	72530	95295	26301	76369	44062	16203	42975	12113	15245	2900	80701	84329	11950	29758	19105	89099	8015	35796	25242	89054	24957	529310	32105	7514	711048	375455	37195	39738	0	28638	550614	6008	156599	56122	137789	89848	68139	33318	35970	74878	0	21131	1074	124349	214332	26972	1095349	10675	126399	6832	235996	14932	3970	44504	9925	21501	103528	44581	4004455	37714	814771	26492
Fusicatenibacter saccharivorans S86.19	15377	19877	4950	69180	2768	42916	8909	132189	82841	14941	631648	61718	0	0	502845	6914	2342	181029	117553	63661	379317	342238	370126	89076	212474	138570	0	58284	51638	40412	0	131930	9038	634330	2579	199763	150168	32989	118470	1579	74821	116019	0	574	25703	0	14478	72668	0	429619	5396	4408	336487	146936	28345	29747	7501	0	0	8857	400647	41420	4520	113726	307511	30111	18595	54214	2546	0	0	90676	380600	2296	671162	0
Clostridium_AQ innocuum S86.26	2264	2509	1375	36470	720	1438	1759	15797	41919	18461	2893	5107	6202	1160	0	1810	1633	6139	22116	4272	825	2603	2451	4221	1826	6780	0	2557	1384	1648	4710	9784	0	14178	124118	456	17133	6553	26642	0	6668	0	53889	13449	3070	0	10708	0	2141	3733	0	0	794	2526	0	26094	5139	1650	40276	3099	31039	0	0	0	3490	28677	0	0	42903	0	1683	13472	1038	9776	275531	859
Prevotella stercorea S86.28	4720	5114	2462	0	10870	2773	0	0	0	9354	0	29853	5738	1452	1742	6162	6795	0	4347	1853	6956	3326	2411	2847	14027	9010	0	2133	2569	3934	23757	3188	16890	867	1941	1979	0	1675	2402	1758	1271	1929	4558	0	0	0	7098	1750	0	16006	7024	140156	13009	3488	1225	3914	1249	1549	3382	0	2620	48703	1458	1860	9531	0	1965	4453	0	38046	29085	3780	0	4121	333735	11560
Negativibacillus sp000435195 S86.29	27604	6651	5320	63841	104118	53736	51713	121725	19300	5484	0	26872	8334	8257	4370	0	64722	4902	65827	8584	14206	17041	13221	23817	14270	13428	62456	0	0	3270	23439	23079	103324	0	316008	5364	10126	27012	19217	19053	0	122574	27382	29432	27734	11067	20051	44963	12035	0	0	96512	24007	13956	115042	200379	49096	40649	8284	122916	19266	47643	28433	35090	8531	27080	53130	22886	7548	34235	35080	266299	19950	21707	675379	78693
Phascolarctobacterium_A succinatutens S87.1	0	597	1020	3852	38118	10531	1522	0	0	0	0	560	1985	578	0	0	1039487	864	2197	1012	1625	582	471	1714	2349	0	1640	1340	0	2517	535	2381	1656	723	477	584	1756	2308	1150	11382	633	486	0	1013	1877	0	1516	0	619	621	1388	988	0	2568	0	0	3142	398	0	0	937	719	798	3106	3336	2333	0	3911	1044	1614	2145	1476	3236	1329	1658	1093321
